1618133700000,59593.56000000,59593.56000000,59455.09000000,59562.60000000,243.84515700,1618133999999,14515611.83738935,9479,118.14126000,7032533.87843576,0
1618134000000,59562.59000000,59630.44000000,59519.64000000,59550.07000000,98.71589100,1618134299999,5880846.27933595,6617,50.28770800,2995797.52662279,0
1618134300000,59550.07000000,59660.61000000,59535.85000000,59613.00000000,133.86099300,1618134599999,7979530.99284796,6904,55.04025600,3281273.89341120,0
1618134600000,59613.00000000,59678.52000000,59605.61000000,59678.50000000,83.87114400,1618134899999,5002651.81052353,6089,45.59590000,2719622.19781466,0
1618134900000,59678.51000000,59714.28000000,59578.00000000,59676.20000000,118.87469000,1618135199999,7090446.93075555,6413,54.46521700,3248676.79814080,0
1618135200000,59676.20000000,59732.52000000,59587.47000000,59668.64000000,117.54773000,1618135499999,7013173.39414455,6158,61.69510700,3680445.89836715,0
1618135500000,59668.64000000,59706.69000000,59565.52000000,59663.42000000,97.09217500,1618135799999,5790937.80207079,6380,45.32219200,2703445.67994043,0
1618135800000,59663.41000000,59820.93000000,59639.01000000,59818.53000000,150.56193400,1618136099999,8995151.90648315,7873,79.33082500,4739246.72970017,0
1618136100000,59818.53000000,59950.81000000,59795.49000000,59887.67000000,161.47417200,1618136399999,9670211.99415228,8672,78.99312100,4730711.32379227,0
1618136400000,59887.67000000,59887.67000000,59724.21000000,59737.31000000,122.36953200,1618136699999,7316585.21206507,6903,59.97187000,3585766.60645824,0
1618136700000,59737.31000000,59780.39000000,59571.42000000,59612.56000000,167.00891400,1618136999999,9962827.26624142,8030,93.04162300,5550112.45386816,0
1618137000000,59612.57000000,59680.48000000,59600.00000000,59618.97000000,127.73700500,1618137299999,7617404.88894085,6992,73.65930200,4392636.02578801,0
1618137300000,59618.97000000,59725.00000000,59606.94000000,59725.00000000,105.50280600,1618137599999,6296070.73902316,6586,59.51143600,3551398.28064274,0
1618137600000,59725.00000000,59729.77000000,59564.47000000,59595.81000000,108.77083000,1618137899999,6488395.24959450,6533,48.34797500,2883679.22219787,0
1618137900000,59595.82000000,59693.06000000,59501.01000000,59659.74000000,160.61512000,1618138199999,9572382.13010389,7952,88.74322800,5289587.75686447,0
1618138200000,59659.74000000,59659.74000000,59500.00000000,59520.11000000,137.24642300,1618138499999,8175206.27251887,7660,66.74343500,3975584.95633475,0
1618138500000,59520.11000000,59627.75000000,59500.00000000,59599.99000000,152.44661700,1618138799999,9080759.74387247,6669,86.84275700,5173610.67995741,0
1618138800000,59600.00000000,59845.87000000,59595.29000000,59843.53000000,188.60914800,1618139099999,11259408.37959460,6893,112.20057400,6697776.48496451,0
